date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2010-06-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2010-07-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2010-08-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2010-09-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2010-10-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2010-11-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2010-12-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-01-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-02-15,Eggs - Retail,Unit,"meat, fish and eggs",4.92,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-03-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-04-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-05-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-06-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-07-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-08-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-09-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-10-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-11-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2011-12-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-01-15,Eggs - Retail,Unit,"meat, fish and eggs",4.92,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-02-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-03-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-04-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-05-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-06-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-07-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-08-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-09-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-10-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2012-11-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2013-01-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2013-02-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2013-03-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2013-04-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2013-07-15,Eggs - Retail,Unit,"meat, fish and eggs",4.93,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2014-07-15,Eggs - Retail,Unit,"meat, fish and eggs",9.8,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2014-09-15,Eggs - Retail,Unit,"meat, fish and eggs",9.8,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2014-10-15,Eggs - Retail,Unit,"meat, fish and eggs",9.8,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2014-11-15,Eggs - Retail,Unit,"meat, fish and eggs",9.8,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2014-12-15,Eggs - Retail,Unit,"meat, fish and eggs",9.98,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-01-15,Eggs - Retail,Unit,"meat, fish and eggs",9.77,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-02-15,Eggs - Retail,Unit,"meat, fish and eggs",8.92,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-03-15,Eggs - Retail,Unit,"meat, fish and eggs",8.64,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-04-15,Eggs - Retail,Unit,"meat, fish and eggs",8.02,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-07-15,Eggs - Retail,Unit,"meat, fish and eggs",8.05,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-08-15,Eggs - Retail,Unit,"meat, fish and eggs",8.05,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-09-15,Eggs - Retail,Unit,"meat, fish and eggs",7.72,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-11-15,Eggs - Retail,Unit,"meat, fish and eggs",7.7,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2015-12-15,Eggs - Retail,Unit,"meat, fish and eggs",7.77,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2016-01-15,Eggs - Retail,Unit,"meat, fish and eggs",8.66,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2016-02-15,Eggs - Retail,Unit,"meat, fish and eggs",8.7,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,92,15,33,2,168_92_15_33,
2008-01-15,Garlic - Retail,KG,vegetables and fruits,138.92,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-02-15,Garlic - Retail,KG,vegetables and fruits,145.17,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-03-15,Garlic - Retail,KG,vegetables and fruits,144.33,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-04-15,Garlic - Retail,KG,vegetables and fruits,152.4,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-05-15,Garlic - Retail,KG,vegetables and fruits,127.11,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-06-15,Garlic - Retail,KG,vegetables and fruits,110.33,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-07-15,Garlic - Retail,KG,vegetables and fruits,114.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-08-15,Garlic - Retail,KG,vegetables and fruits,118.33,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-09-15,Garlic - Retail,KG,vegetables and fruits,113.09,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-10-15,Garlic - Retail,KG,vegetables and fruits,113.42,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-11-15,Garlic - Retail,KG,vegetables and fruits,114.36,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2008-12-15,Garlic - Retail,KG,vegetables and fruits,109.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-01-15,Garlic - Retail,KG,vegetables and fruits,116.85,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-02-15,Garlic - Retail,KG,vegetables and fruits,111.58,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-03-15,Garlic - Retail,KG,vegetables and fruits,113.8,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-04-15,Garlic - Retail,KG,vegetables and fruits,110.64,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-05-15,Garlic - Retail,KG,vegetables and fruits,110.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-06-15,Garlic - Retail,KG,vegetables and fruits,112.91,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-07-15,Garlic - Retail,KG,vegetables and fruits,113.15,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-08-15,Garlic - Retail,KG,vegetables and fruits,113.45,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-09-15,Garlic - Retail,KG,vegetables and fruits,116.27,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-10-15,Garlic - Retail,KG,vegetables and fruits,147.24,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-11-15,Garlic - Retail,KG,vegetables and fruits,150.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2009-12-15,Garlic - Retail,KG,vegetables and fruits,149.4,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-01-15,Garlic - Retail,KG,vegetables and fruits,149.67,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-02-15,Garlic - Retail,KG,vegetables and fruits,142.33,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-03-15,Garlic - Retail,KG,vegetables and fruits,135.69,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-04-15,Garlic - Retail,KG,vegetables and fruits,129.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-05-15,Garlic - Retail,KG,vegetables and fruits,136.17,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-06-15,Garlic - Retail,KG,vegetables and fruits,137.83,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-07-15,Garlic - Retail,KG,vegetables and fruits,139.08,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-08-15,Garlic - Retail,KG,vegetables and fruits,141.58,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-09-15,Garlic - Retail,KG,vegetables and fruits,173.25,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-10-15,Garlic - Retail,KG,vegetables and fruits,177.58,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-11-15,Garlic - Retail,KG,vegetables and fruits,183.45,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2010-12-15,Garlic - Retail,KG,vegetables and fruits,194.4,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-01-15,Garlic - Retail,KG,vegetables and fruits,176.75,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-02-15,Garlic - Retail,KG,vegetables and fruits,175.62,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-03-15,Garlic - Retail,KG,vegetables and fruits,176.54,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-05-15,Garlic - Retail,KG,vegetables and fruits,176.21,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-06-15,Garlic - Retail,KG,vegetables and fruits,176.38,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-07-15,Garlic - Retail,KG,vegetables and fruits,176.46,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-08-15,Garlic - Retail,KG,vegetables and fruits,176.36,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-09-15,Garlic - Retail,KG,vegetables and fruits,177.25,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-10-15,Garlic - Retail,KG,vegetables and fruits,176.71,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2012-11-15,Garlic - Retail,KG,vegetables and fruits,176.08,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2013-01-15,Garlic - Retail,KG,vegetables and fruits,176.07,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2013-02-15,Garlic - Retail,KG,vegetables and fruits,176.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2013-03-15,Garlic - Retail,KG,vegetables and fruits,176.08,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2013-04-15,Garlic - Retail,KG,vegetables and fruits,176.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2013-07-15,Garlic - Retail,KG,vegetables and fruits,176.07,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2014-07-15,Garlic - Retail,KG,vegetables and fruits,296.67,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2014-09-15,Garlic - Retail,KG,vegetables and fruits,292.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2014-10-15,Garlic - Retail,KG,vegetables and fruits,284.77,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2014-11-15,Garlic - Retail,KG,vegetables and fruits,286.5,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2014-12-15,Garlic - Retail,KG,vegetables and fruits,329.6,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-01-15,Garlic - Retail,KG,vegetables and fruits,394.1,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-02-15,Garlic - Retail,KG,vegetables and fruits,450.33,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-03-15,Garlic - Retail,KG,vegetables and fruits,275.38,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-04-15,Garlic - Retail,KG,vegetables and fruits,249.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-05-15,Garlic - Retail,KG,vegetables and fruits,201.83,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-06-15,Garlic - Retail,KG,vegetables and fruits,204.33,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-07-15,Garlic - Retail,KG,vegetables and fruits,204.33,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-08-15,Garlic - Retail,KG,vegetables and fruits,215.27,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-09-15,Garlic - Retail,KG,vegetables and fruits,212.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-10-15,Garlic - Retail,KG,vegetables and fruits,212.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-11-15,Garlic - Retail,KG,vegetables and fruits,212.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2015-12-15,Garlic - Retail,KG,vegetables and fruits,212.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2016-01-15,Garlic - Retail,KG,vegetables and fruits,212.0,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
2016-02-15,Garlic - Retail,KG,vegetables and fruits,203.17,PHP,Philippines,Cordillera Administrative region (CAR),2354,La Trinidad,168,105,15,5,4,168_105_15_5,
